Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"ACCT","3110","4","Intermediate Financial Acct I","28%","33%","33%","4%","2%","0%","0%","0%","Hawkins, Erin Michel",""
"ACCT","3110","400","Intermediate Financial Acct I","32%","32%","13%","4%","8%","0%","0%","11%","Anderson, Henry K.",""
"ACCT","3120","1","Intermediate Financial Acct II","14%","50%","14%","7%","0%","0%","0%","14%","Knause, Terry Daniel",""
"ACCT","3120","2","Intermediate Financial Acct II","14%","32%","41%","5%","9%","0%","0%","0%","Vinson, Jeremy Micha",""
"ACCT","3120","3","Intermediate Financial Acct II","63%","16%","16%","5%","0%","0%","0%","0%","Knause, Terry Daniel",""
"ACCT","3120","4","Intermediate Financial Acct II","18%","43%","30%","8%","0%","0%","0%","3%","Vinson, Jeremy Micha",""
"ACCT","3120","5","Intermediate Financial Acct II","45%","33%","20%","3%","0%","0%","0%","0%","Knause, Terry Daniel",""
"ACCT","3120","6","Intermediate Financial Acct II","43%","43%","10%","5%","0%","0%","0%","0%","Knause, Terry Daniel",""
"ACCT","3130","1","Intermediate Fin Acct III","22%","22%","28%","8%","11%","0%","0%","8%","Madray, J Russell",""
"ACCT","3130","2","Intermediate Fin Acct III","25%","39%","20%","9%","2%","0%","0%","5%","Madray, J Russell",""
"ACCT","3130","3","Intermediate Fin Acct III","37%","29%","20%","10%","0%","0%","0%","5%","Madray, J Russell",""
"ACCT","3130","4","Intermediate Fin Acct III","33%","33%","21%","5%","5%","0%","0%","2%","Madray, J Russell",""
"ACCT","3220","1","Accounting Information Systems","11%","42%","26%","0%","5%","0%","0%","16%","Maiberger, Philip A",""
"ACCT","3220","2","Accounting Information Systems","6%","19%","25%","31%","0%","0%","0%","19%","Maiberger, Philip A",""
"ACCT","3220","3","Accounting Information Systems","12%","42%","28%","12%","2%","0%","0%","5%","Harp, Nancy Lee",""
"ACCT","3220","4","Accounting Information Systems","17%","36%","24%","7%","10%","0%","0%","7%","Harp, Nancy Lee",""
"ACCT","4040","1","Individual Taxation","33%","33%","18%","8%","3%","0%","0%","5%","Dalton, Derek W.",""
"ACCT","4040","2","Individual Taxation","80%","11%","6%","3%","0%","0%","0%","0%","Martin, Sarah L",""
"ACCT","4040","3","Individual Taxation","72%","21%","8%","0%","0%","0%","0%","0%","Martin, Sarah L",""
"ACCT","4080","1","Retire & Estate Plan","32%","42%","16%","5%","0%","0%","0%","5%","Hine, John M",""
"ACCT","4100","1","Reporting and Mgmt Control Sys","16%","55%","13%","13%","0%","0%","0%","3%","Widener, Sally Kathr",""
"ACCT","4100","2","Reporting and Mgmt Control Sys","38%","41%","21%","0%","0%","0%","0%","0%","Widener, Sally Kathr",""
"ACCT","4150","1","Auditing","34%","39%","21%","5%","0%","0%","0%","0%","Hollingsworth, Carl",""
"ACCT","4150","2","Auditing","19%","38%","29%","10%","5%","0%","0%","0%","Hollingsworth, Carl",""
"ACCT","8510","1","Tax Research","69%","31%","0%","0%","0%","0%","0%","0%","Dickens, Thomas L",""
"ACCT","8510","2","Tax Research","26%","74%","0%","0%","0%","0%","0%","0%","Dickens, Thomas L",""
"ACCT","8510","3","Tax Research","61%","37%","0%","0%","0%","0%","0%","2%","Dickens, Thomas L",""
"ACCT","8530","1","Adv Acct Problems","68%","26%","5%","0%","0%","0%","0%","0%","Pearse, Suzanne",""
"ACCT","8530","2","Adv Acct Problems","61%","34%","2%","0%","0%","0%","0%","2%","Welton, Ralph E",""
"ACCT","8530","3","Adv Acct Problems","48%","39%","6%","0%","3%","0%","0%","3%","Welton, Ralph E",""
"ACCT","8550","1","Gov't and Nonprofit Accounting","89%","11%","0%","0%","0%","0%","0%","0%","Barnes, James D",""
"ACCT","8550","2","Gov't and Nonprofit Accounting","93%","5%","0%","0%","0%","0%","0%","2%","Barnes, James D",""
"ACCT","8630","1","Forensics Analysis","53%","39%","8%","0%","0%","0%","0%","0%","Maiberger, Philip A",""
"ACCT","8630","2","Forensics Analysis","38%","59%","3%","0%","0%","0%","0%","0%","Maiberger, Philip A",""
"ACCT","8650","1","Tax & Bus Decisions","50%","50%","0%","0%","0%","0%","0%","0%","Jahn, Judson R",""
"ACCT","8720","1","Tax of Flowthroughs","34%","48%","16%","0%","0%","0%","0%","2%","Dickens, Thomas L",""
"AGED","1020","1","Freshman Seminar","76%","12%","6%","0%","0%","0%","0%","6%","DiBenedetto, Catheri",""
"AGED","2000","1","Agr Appl of Ed Tech","67%","17%","10%","0%","0%","0%","0%","7%","Layfield, Kevin D",""
"AGED","2010","1","Intro to Agric Educ","59%","37%","0%","0%","0%","0%","0%","4%","Fravel, Philip M",""
"AGED","2040","1","App Ag Calculations","50%","44%","6%","0%","0%","0%","0%","0%","Fravel, Philip M",""
"AGED","3030","1","Ag Ed Mech Tech","54%","46%","0%","0%","0%","0%","0%","0%","Byrd, Alex P",""
"AGED","4000","1","Supervised Field Experience II","75%","25%","0%","0%","0%","0%","0%","0%","Fravel, Philip M",""
"AGED","4010","1","Instr Methods Ag Ed","25%","75%","0%","0%","0%","0%","0%","0%","DiBenedetto, Catheri",""
"AGED","4030","1","Prin Adult/Ext Ed","41%","29%","18%","6%","0%","0%","0%","6%","Byrd, Alex P",""
"AGED","4230","400","Curriculum","17%","50%","33%","0%","0%","0%","0%","0%","DiBenedetto, Catheri",""
"AGED","6030","1","Prin Adult/Ext Ed","85%","15%","0%","0%","0%","0%","0%","0%","Byrd, Alex P",""
"AGM","1010","1","Intro Ag Mech & Bus","71%","15%","8%","2%","4%","0%","0%","0%","Massey, Hunter F",""
"AGM","2050","1","Prin of Fabrication","30%","54%","9%","2%","2%","0%","0%","4%","Massey, Hunter F",""
"AGM","2060","1","Machinery Mgt","38%","33%","19%","5%","5%","0%","0%","0%","Massey, Hunter F",""
"AGM","2210","1","Land Measurements","26%","56%","17%","1%","0%","0%","0%","0%","Privette, Charles V",""
"AGM","3010","1","Soil Water Conserv","47%","31%","18%","4%","0%","0%","0%","0%","Sawyer, Calvin B",""
"AGM","4000","1","Seminar in Ag Mech & Business","33%","59%","7%","0%","0%","0%","0%","0%","Chastain, John P",""
"AGM","4020","1","Irrigation System Design","23%","43%","27%","3%","3%","0%","0%","0%","Privette, Charles V",""
"AGM","4050","1","Env Cont in Anim Str","12%","34%","46%","2%","5%","0%","0%","0%","Chastain, John P",""
"AGM","4060","1","Mech & Hydraulic Sys","41%","47%","12%","0%","0%","0%","0%","0%","Koc, Ali Bulent",""
"AGM","4520","1","Mobile Power","25%","65%","10%","0%","0%","0%","0%","0%","Koc, Ali Bulent",""
"AGM","4600","1","Electrical Systems","94%","6%","0%","0%","0%","0%","0%","0%","Han, Young J",""
"AGRB","2020","1","Agricultural Economics","17%","27%","29%","12%","10%","0%","0%","6%","Apperson, George P",""
"AGRB","2020","2","Agricultural Economics","12%","42%","15%","18%","9%","0%","0%","3%","Apperson, George P",""
"AGRB","2050","1","Agriculture and Society","20%","29%","45%","4%","2%","0%","0%","0%","Vassalos, Michael",""
"AGRB","3020","1","Economics of Farm Management","18%","28%","30%","21%","1%","0%","0%","2%","Vassalos, Michael",""
"AGRB","3080","1","Quant Agribusiness Analysis I","25%","33%","24%","13%","4%","0%","0%","1%","Zhang, Lisha",""
"AGRB","3090","1","Econ of Agricultural Marketing","50%","38%","8%","2%","2%","0%","0%","0%","Bolotova, Yuliya Val",""
"AGRB","3190","1","Agribusiness Management","28%","23%","18%","13%","8%","0%","0%","10%","Vassalos, Michael",""
"AGRB","3570","1","Natural Resources Economics","20%","18%","27%","13%","9%","0%","0%","13%","Willis, David Brian",""
"AGRB","4090","1","Commodity Futures Markets","16%","24%","30%","19%","11%","0%","0%","0%","Apperson, George P",""
"AGRB","4120","1","Reg Econ Devel Theory & Policy","57%","31%","10%","0%","0%","0%","0%","2%","Dickes, Lori Ann",""
"AGRB","4600","1","Agricultural Finance","20%","43%","33%","5%","0%","0%","0%","0%","Zhang, Lisha",""
"AL","3490","400","Principles of Coaching","66%","21%","7%","3%","0%","0%","0%","3%","Cadorette, Deborah J",""
"AL","3490","401","Principles of Coaching","52%","37%","7%","4%","0%","0%","0%","0%","Cadorette, Deborah J",""
"AL","3490","403","Principles of Coaching","50%","42%","8%","0%","0%","0%","0%","0%","Connor, Clyde Keith",""
"AL","3490","404","Principles of Coaching","86%","9%","0%","0%","0%","0%","0%","5%","Fry, Edmond H",""
"AL","3500","400","Sci Basis I/Ex Phy","12%","36%","20%","12%","4%","0%","0%","16%","Godfrey, Michael G",""
"AL","3500","401","Sci Basis I/Ex Phy","29%","25%","25%","13%","0%","0%","0%","8%","Godfrey, Michael G",""
"AL","3530","400","Athletic Injuries","42%","21%","29%","8%","0%","0%","0%","0%","Colbert, Isaac Sean",""
"AL","3530","401","Athletic Injuries","11%","44%","22%","11%","11%","0%","0%","0%","Colbert, Isaac Sean",""
"AL","3600","400","Hgh Sch Athl Ethical/Legal Iss","33%","27%","27%","0%","7%","0%","0%","7%","Connor, Clyde Keith",""
"AL","3610","400","Admin/Org of Athletic Programs","74%","21%","0%","0%","5%","0%","0%","0%","Oates, Henry C.",""
"AL","3610","401","Admin/Org of Athletic Programs","82%","18%","0%","0%","0%","0%","0%","0%","Oates, Henry C.",""
"AL","3610","402","Admin/Org of Athletic Programs","80%","10%","10%","0%","0%","0%","0%","0%","Oates, Henry C.",""
"AL","3620","400","Psychology of Coaching","65%","18%","6%","0%","0%","0%","0%","12%","Carter, Natalie Anne",""
"AL","3620","401","Psychology of Coaching","41%","12%","24%","18%","6%","0%","0%","0%","Carter, Natalie Anne",""
"AL","3620","402","Psychology of Coaching","29%","54%","8%","4%","0%","0%","0%","4%","Carter, Natalie Anne",""
"AL","3740","400","Coaching Football","78%","9%","4%","0%","4%","0%","0%","4%","Fry, Edmond H",""
"AL","3760","400","Coaching Strength/Conditioning","79%","13%","0%","4%","4%","0%","0%","0%","Fry, Edmond H",""
"AL","3760","401","Coaching Strength/Conditioning","71%","0%","21%","0%","7%","0%","0%","0%","Fry, Edmond H",""
"AL","4380","402","Coaching the Inner Athlete","72%","16%","8%","0%","0%","0%","0%","4%","Cadorette, Deborah J",""
"AL","4380","403","Media Relations in AL","80%","16%","4%","0%","0%","0%","0%","0%","Soles, Misty B",""
"AL","4380","404","Coaching the Inner Athlete","87%","7%","7%","0%","0%","0%","0%","0%","Cadorette, Deborah J",""
"AL","4380","408","Officiating in AL","50%","30%","10%","10%","0%","0%","0%","0%","Connor, Clyde Keith",""
"AL","8440","400","Surv of Res Mthds in Athletics","82%","6%","12%","0%","0%","0%","0%","0%","Marion, Russell A",""
"AL","8440","401","Surv of Res Mthds in Athletics","60%","20%","0%","0%","20%","0%","0%","0%","Marion, Russell A",""
"AL","8490","401","Athletic Leadership Dev","71%","24%","0%","0%","0%","0%","0%","5%","Godfrey, Michael G",""
"AL","8500","400","Principles Strength and Condit","91%","4%","4%","0%","0%","0%","0%","0%","Godfrey, Michael G",""
"AL","8500","401","Principles Strength and Condit","64%","21%","7%","0%","0%","0%","0%","7%","Godfrey, Michael G",""
"AL","8650","400","Mkt and Comm Respon Interc Ath","88%","8%","0%","0%","4%","0%","0%","0%","Soles, Misty B",""
"ANTH","2010","1","Introduction to Anthropology","6%","23%","28%","16%","11%","0%","0%","17%","Coggeshall, John M",""
"ANTH","2010","2","Introduction to Anthropology","0%","24%","29%","24%","12%","0%","0%","12%","Coggeshall, John M",""
"ANTH","2010","3","Introduction to Anthropology","44%","37%","11%","2%","2%","0%","0%","4%","Wu, Yi",""
"ANTH","2010","4","Introduction to Anthropology","46%","20%","15%","9%","6%","0%","0%","4%","Wu, Yi",""
"ANTH","2010","5","Introduction to Anthropology","40%","37%","10%","2%","3%","0%","0%","8%","Rapaport, Lisa G",""
"ANTH","3010","1","Cultural Anthropology","4%","32%","44%","4%","0%","0%","0%","16%","Coggeshall, John M",""
"ANTH","3320","1","World Archaeology","72%","11%","0%","11%","6%","0%","0%","0%","Wakefield, Elizabeth",""
"ANTH","3510","1","Biological Anthropology","16%","21%","32%","26%","5%","0%","0%","0%","Rapaport, Lisa G",""
"ANTH","3530","1","Forensic Anthropology","25%","45%","30%","0%","0%","0%","0%","0%","Weisensee, Katherine",""
"ANTH","3710","1","Language and Culture","70%","20%","10%","0%","0%","0%","0%","0%","Zhang, Yanhua",""
"ANTH","4230","1","Women in the Developing World","64%","27%","0%","9%","0%","0%","0%","0%","Vogel, Melissa A",""
"ARCH","1010","1","Intro to Architecture","63%","17%","7%","2%","2%","0%","0%","9%","Hambright-Belue, Sal",""
"ARCH","2040","1","Hist of Modern Arch","33%","51%","14%","2%","0%","0%","0%","0%","Bruhns, Robert A.",""
"ARCH","2510","1","Arch Foundations I","40%","47%","13%","0%","0%","0%","0%","0%","Lee, David M",""
"ARCH","2510","2","Arch Foundations I","44%","50%","6%","0%","0%","0%","0%","0%","Silance, Robert T",""
"ARCH","2510","3","Arch Foundations I","50%","38%","13%","0%","0%","0%","0%","0%","Mendez, Clarissa A",""
"ARCH","2510","4","Arch Foundations I","44%","44%","13%","0%","0%","0%","0%","0%","Schott, Joseph E",""
"ARCH","2510","5","Arch Foundations I","20%","53%","27%","0%","0%","0%","0%","0%","Mills, Criss B.",""
"ARCH","2700","1","Structures I","28%","59%","10%","3%","0%","0%","0%","0%","Albright, Dustin Gra",""
"ARCH","3500","1","Intro to Urban Contexts","29%","50%","14%","7%","0%","0%","0%","0%","Brown, Timothy Burl",""
"ARCH","3500","2","Intro to Urban Contexts","25%","17%","42%","17%","0%","0%","0%","0%","Wilkerson, Julie Poe",""
"ARCH","3500","3","Intro to Urban Contexts","25%","50%","25%","0%","0%","0%","0%","0%","Terim, Berrin",""
"ARCH","3500","4","Intro to Urban Contexts","8%","42%","42%","8%","0%","0%","0%","0%","Schafer, George J",""
"ARCH","3500","5","Intro to Urban Contexts","33%","42%","25%","0%","0%","0%","0%","0%","Bruhns, Robert A.",""
"ARCH","3510","2","Studio Clemson","45%","45%","9%","0%","0%","0%","0%","0%","Harding, Daniel Nevi",""
"ARCH","3540","1","Studio Barcelona","60%","40%","0%","0%","0%","0%","0%","0%","Roldan, Miguel",""
"ARCH","4010","1","Architectural Portfolio","62%","19%","10%","0%","5%","0%","0%","5%","Mendez, Clarissa A",""
"ARCH","4010","2","Architectural Portfolio","43%","24%","29%","0%","0%","0%","0%","5%","Machry, Herminia Sil",""
"ARCH","4010","3","Architectural Portfolio","36%","59%","0%","5%","0%","0%","0%","0%","Schafer, George J",""
"ARCH","6240","1","Product Design","50%","50%","0%","0%","0%","0%","0%","0%","Silance, Robert T",""
"ARCH","6850","1","H/Th: Arch+Health","75%","25%","0%","0%","0%","0%","0%","0%","Battisto, Dina G.",""
"ARCH","8100","1","Visualization I","73%","27%","0%","0%","0%","0%","0%","0%","Mihalache, Andreea M",""
"ARCH","8210","1","Research Methods","69%","31%","0%","0%","0%","0%","0%","0%","Battisto, Dina G.",""
"ARCH","8410","1","Arch Studio I","67%","17%","17%","0%","0%","0%","0%","0%","Laurence, Peter L",""
"ARCH","8410","2","Arch Studio I","33%","33%","17%","0%","0%","0%","0%","17%","Mihalache, Andreea M",""
"ARCH","8510","2","Design Studio III","75%","25%","0%","0%","0%","0%","0%","0%","Ersoy, Ufuk",""
"ARCH","8510","3","Design Studio III","50%","38%","13%","0%","0%","0%","0%","0%","Franco Santa Cruz, D",""
"ARCH","8570","6","Design Studio V","80%","20%","0%","0%","0%","0%","0%","0%","Houayek, Henrique M",""
"ARCH","8600","1","History/Theory I","17%","75%","8%","0%","0%","0%","0%","0%","Terim, Berrin",""
"ARCH","8720","1","Production & Assemb","71%","29%","0%","0%","0%","0%","0%","0%","Harding, Daniel Nevi",""
"ARCH","8810","1","Pro Practice Survey","75%","22%","3%","0%","0%","0%","0%","0%","Schwennsen, Katherin",""
"ARCH","8860","1","Health Facilities","44%","56%","0%","0%","0%","0%","0%","0%","Allison, David J",""
"ARCH","8890","1","Mentorship","86%","14%","0%","0%","0%","0%","0%","0%","Jennings, Ashley K",""
"ARCH","8970","1","A+H Studio: Hospital","76%","24%","0%","0%","0%","0%","0%","0%","Allison, David J",""
"ART","1050","1","Foundation Drawing I","71%","14%","0%","0%","7%","0%","0%","7%","Thum, Kathleen Ann",""
"ART","1510","1","Foundations Art I","72%","17%","0%","6%","0%","0%","0%","6%","Day, Kymberly Ann",""
"ART","2070","1","Beginning Painting","59%","41%","0%","0%","0%","0%","0%","0%","Massey, Dustin lee",""
"ART","2100","400","Art Appreciation","57%","25%","14%","4%","0%","0%","0%","0%","Dorsey, Lydia Jane",""
"ART","2100","401","Art Appreciation","71%","29%","0%","0%","0%","0%","0%","0%","Dorsey, Lydia Jane",""
"ART","2100","402","Art Appreciation","68%","18%","4%","0%","7%","0%","0%","4%","Dorsey, Lydia Jane",""
"ART","2100","403","Art Appreciation","32%","43%","14%","0%","4%","0%","0%","7%","Dorsey, Lydia Jane",""
"ART","2110","1","Begin Printmaking","56%","31%","6%","0%","6%","0%","0%","0%","Ferguson, Mandy Lora",""
"ART","2130","1","Begin Photography","77%","23%","0%","0%","0%","0%","0%","0%","Eckersley, Amber Nic",""
"ART","2210","1","Beginning New Media","64%","36%","0%","0%","0%","0%","0%","0%","Hung, Christina Nguy",""
"ART","8210","1","Visual Narrative","78%","22%","0%","0%","0%","0%","0%","0%","Donar, David Stewart",""
"AS","1090","1","Air Force Today I","37%","53%","0%","0%","5%","0%","0%","5%","Moore, Michael Allen",""
"AS","1090","2","Air Force Today I","33%","67%","0%","0%","0%","0%","0%","0%","Moore, Michael Allen",""
"AS","1090","3","Air Force Today I","37%","58%","0%","0%","0%","0%","0%","5%","Moore, Michael Allen",""
"AS","2090","2","Dev of Air Power I","89%","6%","0%","0%","0%","0%","0%","6%","Lusk, Brock M.",""
"AS","2090","3","Dev of Air Power I","87%","13%","0%","0%","0%","0%","0%","0%","Lusk, Brock M.",""
"AS","3090","2","A F Leadership Mgt I","76%","18%","0%","0%","0%","0%","0%","6%","Miller, Rachelle Mar",""
"AS","4090","1","Nat Sec Policy I","82%","18%","0%","0%","0%","0%","0%","0%","Balts, Keith W",""
"ASL","1010","1","Am Sign Lang I","68%","26%","0%","0%","5%","0%","0%","0%","Hurdich, Jason",""
"ASL","1010","2","Am Sign Lang I","74%","21%","5%","0%","0%","0%","0%","0%","Hurdich, Jason",""
"ASL","1010","3","Am Sign Lang I","79%","16%","0%","5%","0%","0%","0%","0%","Clements, William Ry",""
"ASL","1010","5","Am Sign Lang I","78%","17%","0%","0%","0%","0%","0%","6%","Clements, William Ry",""
"ASL","1020","1","Am Sign Lang I","78%","17%","6%","0%","0%","0%","0%","0%","Misener Dunn, Kim Ma",""
"ASL","2010","1","Am Sign Lang II","32%","58%","11%","0%","0%","0%","0%","0%","Hurdich, Jason",""
"ASL","2010","2","Am Sign Lang II","27%","47%","13%","7%","0%","0%","0%","7%","Hurdich, Jason",""
"ASL","2010","3","Am Sign Lang II","58%","42%","0%","0%","0%","0%","0%","0%","Clements, William Ry",""
"ASL","2010","4","Am Sign Lang II","79%","16%","5%","0%","0%","0%","0%","0%","Clements, William Ry",""
"ASL","3010","1","Advanced A S L I","82%","9%","0%","0%","9%","0%","0%","0%","Misener Dunn, Kim Ma",""
"ASTR","1010","1","Solar System Astronomy","36%","41%","10%","5%","5%","0%","0%","2%","Porter, Amber L",""
"ASTR","1010","2","Solar System Astronomy","41%","37%","13%","2%","5%","0%","0%","2%","Porter, Amber L",""
"ASTR","1020","1","Stellar Astronomy","24%","38%","26%","5%","1%","0%","0%","5%","Ajello, Marco",""
"ASTR","1030","1","Solar Systm Astr Lab","64%","27%","0%","0%","5%","0%","0%","5%","Porter, Amber L",""
"ASTR","1030","2","Solar Systm Astr Lab","78%","9%","4%","4%","0%","0%","0%","4%","Porter, Amber L",""
"ASTR","1030","3","Solar Systm Astr Lab","43%","43%","7%","0%","0%","0%","0%","7%","Porter, Amber L",""
"ASTR","1030","4","Solar Systm Astr Lab","67%","17%","13%","0%","0%","0%","0%","4%","Porter, Amber L",""
"ASTR","1030","5","Solar Systm Astr Lab","23%","64%","5%","9%","0%","0%","0%","0%","Porter, Amber L",""
"ASTR","1030","6","Solar Systm Astr Lab","57%","26%","13%","0%","0%","0%","0%","4%","Porter, Amber L",""
"ASTR","1030","7","Solar Systm Astr Lab","50%","28%","6%","6%","0%","0%","0%","11%","Porter, Amber L",""
"ASTR","1030","8","Solar Systm Astr Lab","26%","53%","16%","5%","0%","0%","0%","0%","Porter, Amber L",""
"ASTR","1030","9","Solar Systm Astr Lab","50%","29%","14%","0%","0%","0%","0%","7%","Porter, Amber L",""
"ASTR","1030","10","Solar Systm Astr Lab","70%","10%","10%","0%","0%","0%","0%","10%","Porter, Amber L",""
"ASTR","1040","1","Stellar Astr Lab","56%","36%","8%","0%","0%","0%","0%","0%","Porter, Amber L",""
"ASTR","1040","2","Stellar Astr Lab","52%","30%","0%","0%","9%","0%","0%","9%","Porter, Amber L",""
"ASTR","1040","4","Stellar Astr Lab","41%","37%","11%","4%","0%","0%","0%","7%","Porter, Amber L",""
"ASTR","8100","1","Astroph I: Radiation","67%","33%","0%","0%","0%","0%","0%","0%","Meyer, Bradley S",""
"AUD","1850","1","Intro to Audio Tech","27%","73%","0%","0%","0%","0%","0%","0%","Altstatt, Hamilton S",""
"AUD","2800","1","Sound Reinforcement","0%","17%","75%","8%","0%","0%","0%","0%","Moore, Kenneth W",""
"AUE","4010","1","Vehicle Dynamics","30%","50%","10%","0%","10%","0%","0%","0%","Haque, Imtiaz Ul",""
"AUE","4030","1","Automotive Engr Project Tools","80%","10%","10%","0%","0%","0%","0%","0%","Ivanco, Andrej",""
"AUE","8180","1","Engine Analysis, Design & Exp","93%","7%","0%","0%","0%","0%","0%","0%","Prucka, Robert G",""
"AUE","8260","1","Vehicle Diagnostics","34%","54%","11%","0%","0%","0%","0%","0%","Pisu, Pierluigi",""
"AUE","8270","5","Auto Cntrl Sys Des","74%","26%","0%","0%","0%","0%","0%","0%","Ayalew, Beshah",""
"AUE","8280","1","Driveline/Powertrain","61%","26%","13%","0%","0%","0%","0%","0%","Prucka, Robert G",""
"AUE","8330","30","Auto Manuf Proc Devl","18%","74%","8%","0%","0%","0%","0%","0%","Mears, Michael L",""
"AUE","8350","100","Auto Electronics","69%","31%","0%","0%","0%","0%","0%","0%","Jia, Yunyi",""
"AUE","8670","1","Veh Manuf Proc I","57%","33%","10%","0%","0%","0%","0%","0%","Mears, Michael L",""
"AUE","8810","3","Automotive Systems Overview","63%","37%","0%","0%","0%","0%","0%","0%","Schmueser, David Wil",""
"AUE","8870","8","Meth Vehicle Testing","54%","46%","0%","0%","0%","0%","0%","0%","Ayalew, Beshah",""
"AUE","8930","16","Light-Weight Automotive Design","68%","28%","0%","0%","0%","0%","0%","4%","Schmueser, David Wil",""
"AUE","8930","18","Adv IC Engine Concept","55%","36%","9%","0%","0%","0%","0%","0%","Filipi, Zoran",""
"AUE","8930","19","Autovation II: Tech Enterp Dev","85%","15%","0%","0%","0%","0%","0%","0%","Mino, Michael George",""
"AUE","8930","89","Manufacturing","56%","33%","11%","0%","0%","0%","0%","0%","Abu-Farha, Fadi Kama",""
"AVS","1000","1","Orientation to AVS","92%","5%","1%","1%","0%","0%","0%","1%","Bolt, Marie Owens",""
