Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"ACCT","3220","2","Accounting Information Systems","25%","47%","22%","6%","0%","0%","0%","0%","Maiberger Philip A",""
"ACCT","3220","3","Accounting Information Systems","6%","23%","48%","6%","3%","0%","0%","13%","Maiberger Philip A",""
"ACCT","4040","1","Individual Taxation","74%","17%","6%","3%","0%","0%","0%","0%","Martin Sarah L",""
"ACCT","4040","2","Individual Taxation","88%","10%","3%","0%","0%","0%","0%","0%","Martin Sarah L",""
"ACCT","4040","3","Individual Taxation","58%","30%","0%","10%","3%","0%","0%","0%","Birtwistle Lisa Whea",""
"ACCT","4040","4","Individual Taxation","24%","38%","19%","8%","8%","0%","0%","3%","Birtwistle Lisa Whea",""
"ACCT","4100","1","Reporting and Mgmt Control Sys","28%","38%","33%","0%","0%","0%","0%","0%","Radtke Robin R",""
"ACCT","4100","2","Reporting and Mgmt Control Sys","30%","53%","15%","0%","0%","0%","0%","3%","Radtke Robin R",""
"ACCT","4150","1","Auditing","15%","49%","28%","5%","3%","0%","0%","0%","Hollingsworth Carl W",""
"ACCT","4150","2","Auditing","17%","33%","19%","17%","3%","0%","0%","11%","Hollingsworth Carl W",""
"ACCT","8520","1","Fin Acct Theory/Res","43%","54%","3%","0%","0%","0%","0%","0%","Welton Ralph Edward",""
"ACCT","8520","2","Fin Acct Theory/Res","28%","59%","13%","0%","0%","0%","0%","0%","Welton Ralph Edward",""
"ACCT","8540","1","Prof Responsibility","47%","50%","3%","0%","0%","0%","0%","0%","Pearse Suzanne",""
"ACCT","8540","2","Prof Responsibility","28%","67%","6%","0%","0%","0%","0%","0%","Pearse Suzanne",""
"ACCT","8540","3","Prof Responsibility","50%","42%","8%","0%","0%","0%","0%","0%","Pearse Suzanne",""
"ACCT","8620","1","Financial Auditing","78%","22%","0%","0%","0%","0%","0%","0%","Harp Nancy Lee",""
"ACCT","8620","2","Financial Auditing","71%","29%","0%","0%","0%","0%","0%","0%","Harp Nancy Lee",""
"ACCT","8710","1","Corporate Taxation","31%","64%","6%","0%","0%","0%","0%","0%","Dalton Derek W.",""
"ACCT","8710","2","Corporate Taxation","15%","80%","5%","0%","0%","0%","0%","0%","Dalton Derek W.",""
"ACCT","8710","3","Corporate Taxation","28%","64%","8%","0%","0%","0%","0%","0%","Dalton Derek W.",""
"ACCT","8730","1","Intl/Spec Tax Topic","43%","47%","11%","0%","0%","0%","0%","0%","Kisska-Schulze Kathr",""
"ACCT","8740","1","Tax Aspects of Finan Planning","42%","53%","4%","0%","0%","0%","0%","0%","Jahn Judson R",""
"AFLS","2000","1","Agric For Domestic Study Tour","0%","0%","0%","0%","0%","90%","5%","5%","Bertrand Jean A",""
"AGED","1000","1","Orientation & Field Experience","74%","5%","0%","0%","11%","0%","0%","11%","Fravel Philip M",""
"AGED","2030","1","Teaching Agriscience","33%","56%","6%","0%","6%","0%","0%","0%","DiBenedetto Catherin",""
"AGED","4150","1","Leadership of Vol","71%","24%","5%","0%","0%","0%","0%","0%","Layfield Kevin D",""
"AGED","4160","1","Ethics and Issues","96%","4%","0%","0%","0%","0%","0%","0%","Player W Kirby",""
"AGED","4250","1","Teaching Ag Mechs","82%","18%","0%","0%","0%","0%","0%","0%","Fravel Philip M",""
"AGM","2050","1","Prin of Fabrication","32%","53%","9%","4%","0%","0%","0%","2%","Massey Hunter F",""
"AGM","2060","1","Machinery Mgt","34%","44%","16%","3%","0%","0%","0%","3%","Massey Hunter F",""
"AGM","2200","1","Calc for Mechanized Agricult","57%","33%","5%","0%","0%","0%","0%","5%","Han Young J",""
"AGM","2210","1","Land Measurements","46%","27%","23%","2%","2%","0%","0%","0%","Privette Charles V",""
"AGM","4020","1","Irrigation System Design","47%","47%","7%","0%","0%","0%","0%","0%","Privette Charles V",""
"AGM","4100","1","Precision Ag Tech","46%","38%","14%","2%","0%","0%","0%","0%","Massey Hunter F",""
"AGM","4520","1","Mobile Power","87%","13%","0%","0%","0%","0%","0%","0%","Koc Ali Bulent",""
"AGM","4720","1","Capstone","74%","24%","2%","0%","0%","0%","0%","0%","Chastain John P",""
"AGRB","2020","1","Agricultural Economics","39%","24%","19%","12%","3%","0%","0%","3%","Apperson George P",""
"AGRB","2050","1","Agriculture and Society","26%","53%","18%","4%","0%","0%","0%","0%","Apperson George P",""
"AGRB","3080","1","Quant Agribusiness Analysis I","15%","19%","38%","22%","5%","0%","0%","1%","Zhang Lisha",""
"AGRB","3190","1","Agribusiness Management","76%","24%","0%","0%","0%","0%","0%","0%","Bolotova Yuliya Vale",""
"AGRB","3510","1","Principles of Ag Sales and Ad","3%","65%","29%","3%","0%","0%","0%","0%","Apperson George P",""
"AGRB","3570","1","Natural Resources Economics","16%","35%","24%","18%","0%","0%","0%","6%","Willis David Brian",""
"AGRB","4020","1","Production Economics","28%","37%","28%","5%","0%","0%","0%","2%","Vassalos Michael",""
"AGRB","4080","1","Quant Agribusiness Analysis II","32%","35%","26%","6%","0%","0%","0%","0%","Zhang Lisha",""
"AGRB","4520","1","Agricultural Policy","14%","48%","24%","12%","0%","0%","0%","2%","Vassalos Michael",""
"AGRB","4560","1","Prices","23%","33%","26%","19%","0%","0%","0%","0%","Bolotova Yuliya Vale",""
"AL","3490","400","Principles of Coaching","85%","11%","0%","0%","0%","0%","0%","4%","Cadorette Deborah Jo",""
"AL","3490","402","Principles of Coaching","83%","13%","4%","0%","0%","0%","0%","0%","Wright Julia S",""
"AL","3490","403","Principles of Coaching","72%","12%","8%","0%","4%","0%","0%","4%","Connor Clyde Keith",""
"AL","3490","406","Principles of Coaching","88%","12%","0%","0%","0%","0%","0%","0%","Plumblee John T",""
"AL","3490","407","Principles of Coaching","68%","12%","12%","4%","0%","0%","0%","4%","Plumblee John T",""
"AL","3490","408","Principles of Coaching","76%","16%","0%","0%","8%","0%","0%","0%","Cadorette Deborah Jo",""
"AL","3500","400","Sci Basis I/Ex Phy","23%","15%","38%","15%","0%","0%","0%","8%","Godfrey Michael G",""
"AL","3500","401","Sci Basis I/Ex Phy","17%","38%","33%","8%","4%","0%","0%","0%","Godfrey Michael G",""
"AL","3520","400","Kinesiology","20%","40%","20%","0%","0%","0%","0%","20%","Colbert Isaac Sean",""
"AL","3530","400","Athletic Injuries","20%","32%","16%","28%","4%","0%","0%","0%","Colbert Isaac Sean",""
"AL","3530","401","Athletic Injuries","13%","57%","13%","17%","0%","0%","0%","0%","Colbert Isaac Sean",""
"AL","3600","400","Hgh Sch Athl Ethical/Legal Iss","33%","58%","4%","0%","4%","0%","0%","0%","Connor Clyde Keith",""
"AL","3610","400","Admin/Org of Athletic Programs","72%","16%","4%","4%","0%","0%","0%","4%","Oates Henry C.",""
"AL","3610","401","Admin/Org of Athletic Programs","92%","8%","0%","0%","0%","0%","0%","0%","Oates Henry C.",""
"AL","3610","402","Admin/Org of Athletic Programs","88%","0%","8%","4%","0%","0%","0%","0%","Oates Henry C.",""
"AL","3620","400","Psychology of Coaching","50%","23%","12%","4%","12%","0%","0%","0%","Carter Natalie Anne",""
"AL","3620","401","Psychology of Coaching","44%","32%","16%","4%","4%","0%","0%","0%","Carter Natalie Anne",""
"AL","3620","402","Psychology of Coaching","46%","35%","8%","8%","4%","0%","0%","0%","Carter Natalie Anne",""
"AL","3720","400","Coaching Basketball","76%","20%","0%","0%","0%","0%","0%","4%","Fry Edmond H",""
"AL","3740","400","Coaching Football","76%","12%","8%","4%","0%","0%","0%","0%","Fry Edmond H",""
"AL","3760","400","Coaching Strength/Conditioning","80%","12%","4%","0%","0%","0%","0%","4%","Fry Edmond H",""
"AL","3760","401","Coaching Strength/Conditioning","72%","8%","4%","8%","4%","0%","0%","4%","Fry Edmond H",""
"AL","4000","400","Athletic Leadership Internship","0%","0%","0%","0%","0%","94%","0%","6%","Cadorette Deborah Jo",""
"AL","4380","402","Officiating in Athletic Leader","68%","16%","12%","4%","0%","0%","0%","0%","Connor Clyde Keith",""
"AL","4380","403","Belief Systems in AL","59%","22%","15%","4%","0%","0%","0%","0%","Cadorette Deborah Jo",""
"AL","4380","404","Belief Systems in AL","71%","13%","4%","13%","0%","0%","0%","0%","Cadorette Deborah Jo",""
"AL","8530","400","Legal Iss in Intercoll Athlet","91%","4%","0%","0%","0%","0%","0%","4%","Soles Misty B",""
"AL","8530","401","Legal Iss in Intercoll Athlet","74%","22%","4%","0%","0%","0%","0%","0%","Soles Misty B",""
"AL","8630","400","Socio Dynam in Intercol Athlet","38%","48%","5%","0%","5%","0%","0%","5%","Godfrey Michael G",""
"AL","8630","401","Socio Dynam in Intercol Athlet","57%","29%","14%","0%","0%","0%","0%","0%","Godfrey Michael G",""
"AL","8640","400","Ethical Iss in Collegiate Athl","64%","23%","9%","0%","5%","0%","0%","0%","Godfrey Michael G",""
"AL","8640","401","Ethical Iss in Collegiate Athl","62%","29%","10%","0%","0%","0%","0%","0%","Godfrey Michael G",""
"AL","8700","400","Intercoll Athletics Finance","76%","20%","4%","0%","0%","0%","0%","0%","Soles Misty B",""
"ANTH","2010","1","Introduction to Anthropology","23%","48%","26%","3%","0%","0%","0%","0%","Markus David M",""
"ANTH","2010","2","Introduction to Anthropology","35%","46%","11%","7%","0%","0%","0%","2%","Wu Yi",""
"ANTH","2010","3","Introduction to Anthropology","5%","26%","35%","15%","11%","0%","0%","9%","Coggeshall John M",""
"ANTH","2010","4","Introduction to Anthropology","43%","46%","9%","0%","2%","0%","0%","0%","Markus David M",""
"ANTH","2050","1","Professional Development","79%","5%","5%","5%","5%","0%","0%","0%","Vogel Melissa A",""
"ANTH","3200","1","North American Indian Cultures","21%","42%","17%","17%","4%","0%","0%","0%","Coggeshall John M",""
"ANTH","3310","1","Archaeology","20%","40%","30%","5%","0%","0%","0%","5%","Markus David M",""
"ANTH","3510","1","Biological Anthropology","20%","47%","27%","7%","0%","0%","0%","0%","Rapaport Lisa G",""
"ANTH","4040","1","Anthropological Theories","27%","64%","9%","0%","0%","0%","0%","0%","Coggeshall John M",""
"ANTH","4990","1","Special Topics: Business Anth","41%","47%","6%","0%","0%","0%","0%","6%","Vogel Melissa A",""
"APEC","8220","1","Public Policy Econ","60%","40%","0%","0%","0%","0%","0%","0%","Willis David Brian",""
"ARCH","1510","1","Arch Communication","40%","53%","0%","0%","0%","0%","0%","7%","Hambright-Belue Sall",""
"ARCH","1510","2","Arch Communication","43%","57%","0%","0%","0%","0%","0%","0%","Silance Robert T",""
"ARCH","1510","3","Arch Communication","36%","43%","7%","7%","0%","0%","0%","7%","Mendez Clarissa A",""
"ARCH","1510","4","Arch Communication","36%","57%","7%","0%","0%","0%","0%","0%","Terim Berrin",""
"ARCH","1510","5","Arch Communication","50%","43%","7%","0%","0%","0%","0%","0%","Moore Jared Jeffrey",""
"ARCH","1510","6","Arch Communication","43%","50%","7%","0%","0%","0%","0%","0%","Machry Herminia Silv",""
"ARCH","2520","1","Arch Foundations II","67%","33%","0%","0%","0%","0%","0%","0%","Sutherland Timothy S",""
"ARCH","2520","2","Arch Foundations II","43%","36%","14%","0%","0%","0%","0%","7%","Mendez Clarissa A",""
"ARCH","2520","3","Arch Foundations II","23%","54%","23%","0%","0%","0%","0%","0%","Mills Criss B.",""
"ARCH","2520","4","Arch Foundations II","57%","43%","0%","0%","0%","0%","0%","0%","Bruhns Robert A.",""
"ARCH","2520","5","Arch Foundations II","23%","62%","15%","0%","0%","0%","0%","0%","Terim Berrin",""
"ARCH","2520","6","Arch Foundations II","58%","42%","0%","0%","0%","0%","0%","0%","Smith Catherine Parn",""
"ARCH","2710","1","Structures II","51%","34%","9%","0%","3%","0%","0%","3%","Soltani Mahmoodreza",""
"ARCH","3530","1","Studio Genoa","83%","17%","0%","0%","0%","0%","0%","0%","Houayek Henrique M",""
"ARCH","3540","1","Studio Barcelona","75%","25%","0%","0%","0%","0%","0%","0%","Roldan Miguel",""
"ARCH","4050","1","American Arch Styles 1650-1950","33%","67%","0%","0%","0%","0%","0%","0%","Bruhns Robert A.",""
"ARCH","4140","1","Design Seminar","79%","21%","0%","0%","0%","0%","0%","0%","Houayek Henrique M",""
"ARCH","4160","1","Field Studies","83%","17%","0%","0%","0%","0%","0%","0%","Houayek Henrique M",""
"ARCH","4520","1","Synthesis Studio","47%","40%","13%","0%","0%","0%","0%","0%","Brown Timothy Burl",""
"ARCH","4520","2","Synthesis Studio","29%","43%","29%","0%","0%","0%","0%","0%","Wilkerson Julie Poe",""
"ARCH","4520","3","Synthesis Studio","7%","73%","20%","0%","0%","0%","0%","0%","Schafer George J",""
"ARCH","4520","4","Synthesis Studio","50%","36%","7%","7%","0%","0%","0%","0%","Schott Joseph E",""
"ARCH","4890","1","Internship","40%","20%","30%","0%","0%","0%","0%","10%","Jennings Ashley K",""
"ARCH","4990","1","Immersive Virtual Environments","45%","45%","0%","0%","0%","0%","0%","9%","Lee David M",""
"ARCH","8110","1","Visualization II","33%","50%","8%","0%","0%","0%","0%","8%","Hecker Douglas A.",""
"ARCH","8120","1","Computational Design Methods","67%","33%","0%","0%","0%","0%","0%","0%","Lee David M",""
"ARCH","8420","1","Arch Studio II","82%","18%","0%","0%","0%","0%","0%","0%","Mihalache Andreea M",""
"ARCH","8610","1","History/Theory II","45%","45%","9%","0%","0%","0%","0%","0%","Ersoy Ufuk",""
"ARCH","8620","1","History/Theory III","86%","14%","0%","0%","0%","0%","0%","0%","Mihalache Andreea M",""
"ARCH","8650","1","Topics in Health Policy","63%","38%","0%","0%","0%","0%","0%","0%","Joseph Anjali",""
"ARCH","8710","1","Structures II","37%","47%","16%","0%","0%","0%","0%","0%","Albright Dustin Grah",""
"ARCH","8730","2","Environmental Sys","54%","42%","4%","0%","0%","0%","0%","0%","Blouin Vincent Yves",""
"ARCH","8740","1","Building Process:TR","78%","22%","0%","0%","0%","0%","0%","0%","Schott Joseph E",""
"ARCH","8900","1","Directed Studies","67%","33%","0%","0%","0%","0%","0%","0%","Bayramzadeh Sara",""
"ARCH","8920","1","Comprehensive Studio","56%","44%","0%","0%","0%","0%","0%","0%","Allison David J",""
"ARCH","8920","2","Comprehensive Studio","57%","43%","0%","0%","0%","0%","0%","0%","Albright Dustin Grah",""
"ARCH","8920","3","Comprehensive Studio","40%","60%","0%","0%","0%","0%","0%","0%","Heine Ulrike Ann-Sop",""
"ARCH","8920","4","Comprehensive Studio","33%","67%","0%","0%","0%","0%","0%","0%","Ersoy Ufuk",""
"ARCH","8960","1","A+H Studio: Tectonic","63%","38%","0%","0%","0%","0%","0%","0%","Edwards Byron Malet",""
"ART","1060","1","Foundation Drawing II","52%","38%","5%","0%","0%","0%","0%","5%","Drew Carly D",""
"ART","1510","1","Foundations Art I","62%","31%","0%","8%","0%","0%","0%","0%","Bare Daniel L",""
"ART","1520","1","Foundations Art II","87%","7%","0%","0%","0%","0%","0%","7%","Vander Kooi Susan El",""
"ART","2050","1","Beginning Life Drawing","82%","18%","0%","0%","0%","0%","0%","0%","Thum Kathleen Ann",""
"ART","2070","1","Beginning Painting","73%","20%","0%","0%","7%","0%","0%","0%","Massey Dustin lee",""
"ART","2100","400","Art Appreciation","76%","14%","0%","0%","0%","0%","0%","10%","Dorsey Lydia Jane",""
"ART","2100","401","Art Appreciation","50%","40%","7%","0%","0%","0%","0%","3%","Dorsey Lydia Jane",""
"ART","2100","402","Art Appreciation","68%","14%","14%","4%","0%","0%","0%","0%","Dorsey Lydia Jane",""
"ART","2100","403","Art Appreciation","54%","21%","11%","4%","0%","0%","0%","11%","Dorsey Lydia Jane",""
"ART","2110","1","Begin Printmaking","73%","27%","0%","0%","0%","0%","0%","0%","Ferguson Mandy Lorai",""
"ART","2130","1","Begin Photography","86%","7%","0%","0%","7%","0%","0%","0%","Musick Amanda Denise",""
"ART","2170","1","Beginning Ceramics","55%","27%","0%","9%","9%","0%","0%","0%","Bare Daniel L",""
"ART","3570","1","Community Supported Art - CI","86%","14%","0%","0%","0%","0%","0%","0%","Bare Daniel L",""
"AS","1100","1","Air Force Today II","29%","59%","0%","6%","6%","0%","0%","0%","Moore Michael Allen",""
"AS","1100","2","Air Force Today II","33%","50%","6%","6%","0%","0%","0%","6%","Moore Michael Allen",""
"AS","1100","3","Air Force Today II","35%","59%","6%","0%","0%","0%","0%","0%","Moore Michael Allen",""
"AS","2100","1","Dev of Air Power II","90%","10%","0%","0%","0%","0%","0%","0%","Lusk Brock M.",""
"AS","2100","2","Dev of Air Power II","57%","43%","0%","0%","0%","0%","0%","0%","Lusk Brock M.",""
"AS","2100","3","Dev of Air Power II","69%","23%","8%","0%","0%","0%","0%","0%","Lusk Brock M.",""
"AS","3100","2","Af Ldrshp & Mgt II","93%","7%","0%","0%","0%","0%","0%","0%","Miller Rachelle Mari",""
"AS","4100","1","Nat Sec Policy II","90%","10%","0%","0%","0%","0%","0%","0%","Balts Keith W",""
"AS","4100","2","Nat Sec Policy II","77%","23%","0%","0%","0%","0%","0%","0%","Balts Keith W",""
"ASL","1010","1","Am Sign Lang I","84%","11%","0%","0%","5%","0%","0%","0%","Hurdich Jason",""
"ASL","1010","2","Am Sign Lang I","79%","16%","5%","0%","0%","0%","0%","0%","Clements William Rya",""
"ASL","1010","3","Am Sign Lang I","84%","5%","11%","0%","0%","0%","0%","0%","Clements William Rya",""
"ASL","1020","1","Am Sign Lang I","54%","31%","8%","0%","0%","0%","0%","8%","Misener Dunn Kim Mar",""
"ASL","1020","2","Am Sign Lang I","72%","22%","6%","0%","0%","0%","0%","0%","Clements William Rya",""
"ASL","1020","3","Am Sign Lang I","40%","50%","5%","0%","5%","0%","0%","0%","Hurdich Jason",""
"ASL","1020","4","Am Sign Lang I","86%","10%","5%","0%","0%","0%","0%","0%","Hurdich Jason",""
"ASL","2020","1","Am Sign Lang II","89%","11%","0%","0%","0%","0%","0%","0%","Misener Dunn Kim Mar",""
"ASL","2020","2","Am Sign Lang II","70%","10%","15%","0%","5%","0%","0%","0%","Misener Dunn Kim Mar",""
"ASL","2020","3","Am Sign Lang II","80%","20%","0%","0%","0%","0%","0%","0%","Clements William Rya",""
"ASL","2020","4","Am Sign Lang II","52%","19%","29%","0%","0%","0%","0%","0%","Hurdich Jason",""
"ASTR","1010","1","Solar System Astronomy","39%","36%","18%","1%","2%","0%","0%","4%","Porter Amber L",""
"ASTR","1020","1","Stellar Astronomy","29%","38%","26%","0%","2%","0%","0%","5%","Porter Amber L",""
"ASTR","1020","2","Stellar Astronomy","30%","39%","19%","9%","2%","0%","0%","2%","Ajello Marco",""
"ASTR","1030","1","Solar Systm Astr Lab","29%","38%","13%","0%","13%","0%","0%","8%","Porter Amber L",""
"ASTR","1030","2","Solar Systm Astr Lab","40%","44%","8%","4%","4%","0%","0%","0%","Porter Amber L",""
"ASTR","1030","3","Solar Systm Astr Lab","24%","44%","16%","0%","8%","0%","0%","8%","Porter Amber L",""
"ASTR","1040","1","Stellar Astr Lab","20%","60%","10%","10%","0%","0%","0%","0%","Porter Amber L",""
"ASTR","1040","3","Stellar Astr Lab","83%","17%","0%","0%","0%","0%","0%","0%","Porter Amber L",""
"ASTR","1040","4","Stellar Astr Lab","56%","31%","6%","0%","6%","0%","0%","0%","Porter Amber L",""
"ASTR","2200","1","Planetary Science","44%","38%","6%","6%","0%","0%","0%","6%","Adamkovics Mate",""
"ASTR","8200","1","Astroph II: Stars","50%","50%","0%","0%","0%","0%","0%","0%","Meyer Bradley S",""
"AUD","2850","1","Acoustics of Music","18%","36%","36%","9%","0%","0%","0%","0%","Altstatt Hamilton S",""
"AUD","3860","1","Electronic Comp","33%","58%","0%","0%","0%","0%","0%","8%","Altstatt Hamilton S",""
"AUE","4020","699","Automobile Powertrain Systems","83%","0%","17%","0%","0%","0%","0%","0%","Filipi Zoran",""
"AUE","8160","3","Eng Combustion Emiss","62%","28%","10%","0%","0%","0%","0%","0%","Prucka Robert G",""
"AUE","8170","3","Alt Energy Sources","21%","69%","10%","0%","0%","0%","0%","0%","Pisu Pierluigi",""
"AUE","8500","6","Stability/Safety Sys","32%","65%","3%","0%","0%","0%","0%","0%","Ayalew Beshah",""
"AUE","8550","16","Struct/Thermal Analysis Mthds","17%","78%","6%","0%","0%","0%","0%","0%","Schmueser David Will",""
"AUE","8690","8","Qual Assur Automotiv Manuf Sys","41%","44%","16%","0%","0%","0%","0%","0%","Mears Michael L",""
"AUE","8820","10","Systems Integration Con & Meth","83%","17%","0%","0%","0%","0%","0%","0%","Pisu Pierluigi",""
"AUE","8860","1","Noise Vibration","76%","24%","0%","0%","0%","0%","0%","0%","Poland Jeffrey Blane",""
"AUE","8930","3","Applied Dynamics","14%","50%","29%","0%","7%","0%","0%","0%","Haque Imtiaz Ul",""
"AUE","8930","401","Autonomous Driving Techn","72%","20%","2%","0%","0%","0%","0%","7%","Jia Yunyi",""
"AUE","8930","699","Autovation 1","94%","3%","3%","0%","0%","0%","0%","0%","Mino Michael George",""
"AVS","2000","1","Beef Cattle Tech","48%","33%","14%","0%","0%","0%","0%","5%","Long Nathan M",""
"AVS","2060","1","Swine Techniques","72%","22%","6%","0%","0%","0%","0%","0%","Miller Richelle Lorr",""
"AVS","2080","1","Teaching Horsemanshp","79%","14%","7%","0%","0%","0%","0%","0%","Sinclair Chelsea Dru",""
"AVS","3010","1","Anat & Phys Dom Ani","56%","23%","9%","2%","10%","0%","0%","0%","Wilmoth Tiffany A",""
"AVS","3100","1","Animal Health","46%","35%","11%","5%","0%","0%","0%","3%","Checura Celina Marce",""
"AVS","3150","1","Animal Welfare","48%","32%","4%","8%","8%","0%","0%","0%","Skewes Peter A",""
"AVS","3700","1","Principles of Animal Nutrition","49%","26%","16%","9%","0%","0%","0%","0%","Strickland James Rob",""
"AVS","4000","1","AVS Professional Development","90%","5%","5%","0%","0%","0%","0%","0%","Bolt Marie Owens",""
"AVS","4010","1","Beef Production","36%","32%","20%","8%","0%","0%","0%","4%","Long Nathan M",""
